path,person_id,face_count,face_size,detection_score,blur_score,brightness,quality_category
..\face-id-project\images_dataset\ST031\face_066.jpg,ST031,1,202,0.8128970861434937,124.08338192147907,126.4247502452948,bad
..\face-id-project\images_dataset\ST031\face_067.jpg,ST031,1,202,0.8063486218452454,123.968128561244,126.46200205304811,bad
..\face-id-project\images_dataset\ST031\face_068.jpg,ST031,1,203,0.8143903613090515,132.5054473603135,126.63212329597425,bad
..\face-id-project\images_dataset\ST031\face_069.jpg,ST031,1,210,0.8491067886352539,104.01436128958848,124.67668544120157,bad
..\face-id-project\images_dataset\ST031\face_070.jpg,ST031,1,214,0.8192514181137085,104.75300514329885,122.68942635765066,bad
..\face-id-project\images_dataset\ST032\face_001.jpg,ST032,1,266,0.8314987421035767,137.56050870179098,126.41484485670698,good
..\face-id-project\images_dataset\ST032\face_002.jpg,ST032,1,267,0.8207436800003052,133.85531946574812,126.87138711745453,bad
..\face-id-project\images_dataset\ST032\face_003.jpg,ST032,1,268,0.8171946406364441,140.74731309671267,127.27269396261934,good
..\face-id-project\images_dataset\ST032\face_004.jpg,ST032,1,269,0.8255151510238647,134.07514323782988,127.04331038721163,bad
..\face-id-project\images_dataset\ST032\face_005.jpg,ST032,1,269,0.8252623081207275,141.10702491422833,126.98206552877377,good
..\face-id-project\images_dataset\ST032\face_006.jpg,ST032,1,269,0.8340160846710205,142.1208483860152,126.37759085216155,good
..\face-id-project\images_dataset\ST032\face_007.jpg,ST032,1,269,0.833003044128418,146.6376853931678,126.80351840532805,good
..\face-id-project\images_dataset\ST032\face_008.jpg,ST032,1,268,0.8324106931686401,145.44102002673188,126.45052961001444,good
..\face-id-project\images_dataset\ST032\face_009.jpg,ST032,1,269,0.8250280618667603,138.618039680737,126.81868768915422,good
..\face-id-project\images_dataset\ST032\face_010.jpg,ST032,1,269,0.8273418545722961,145.09621939352792,126.8082188603728,good
..\face-id-project\images_dataset\ST032\face_011.jpg,ST032,1,271,0.8269698619842529,138.2007092966599,126.91084870848708,good
..\face-id-project\images_dataset\ST032\face_012.jpg,ST032,1,271,0.8266888856887817,127.15639863833854,126.9090348503485,bad
..\face-id-project\images_dataset\ST032\face_013.jpg,ST032,1,272,0.8257236480712891,134.061331690792,126.95513071895425,bad
..\face-id-project\images_dataset\ST032\face_014.jpg,ST032,1,270,0.8234435319900513,141.35393390040633,126.88810445834575,good
..\face-id-project\images_dataset\ST032\face_015.jpg,ST032,1,267,0.7986499071121216,147.50461234475878,129.98097298163393,good
..\face-id-project\images_dataset\ST032\face_016.jpg,ST032,1,265,0.7797812223434448,154.3821528938674,131.0111660995979,good
..\face-id-project\images_dataset\ST032\face_017.jpg,ST032,1,265,0.7850191593170166,157.10806358844,130.20248504371835,good
..\face-id-project\images_dataset\ST032\face_018.jpg,ST032,1,265,0.7915830612182617,152.9661842977737,129.76487819763005,good
..\face-id-project\images_dataset\ST032\face_019.jpg,ST032,1,261,0.7706539034843445,160.16546990365939,129.8726504803154,good
..\face-id-project\images_dataset\ST032\face_020.jpg,ST032,1,256,0.7435601353645325,150.80311692857035,130.17509463228598,bad
..\face-id-project\images_dataset\ST032\face_021.jpg,ST032,1,256,0.7210637331008911,148.44376576548567,130.66301941416893,bad
..\face-id-project\images_dataset\ST032\face_022.jpg,ST032,1,255,0.7186233401298523,159.68084217190153,130.90252866173793,bad
..\face-id-project\images_dataset\ST032\face_023.jpg,ST032,1,252,0.7505298852920532,158.28114142867418,131.70365268850117,bad
..\face-id-project\images_dataset\ST032\face_024.jpg,ST032,1,249,0.7588272094726562,156.77505472305793,131.36736690351148,good
..\face-id-project\images_dataset\ST032\face_025.jpg,ST032,1,250,0.7599136829376221,165.67811822507574,132.38699724517906,bad
..\face-id-project\images_dataset\ST032\face_026.jpg,ST032,1,251,0.7614163756370544,129.104761828281,134.27914859897427,bad
..\face-id-project\images_dataset\ST032\face_027.jpg,ST032,1,253,0.7375833988189697,138.78681012905028,133.8011923219706,bad
..\face-id-project\images_dataset\ST032\face_028.jpg,ST032,1,247,0.7438788414001465,157.72638748732626,133.56457753752667,bad
..\face-id-project\images_dataset\ST032\face_029.jpg,ST032,1,260,0.8177812099456787,151.43735837293892,125.78461185279367,good
..\face-id-project\images_dataset\ST032\face_030.jpg,ST032,1,261,0.8204708695411682,158.22850678823542,125.94580074517378,good
..\face-id-project\images_dataset\ST032\face_031.jpg,ST032,1,261,0.8259245157241821,162.01367381643377,125.62309616541592,good
..\face-id-project\images_dataset\ST032\face_032.jpg,ST032,1,261,0.830285906791687,137.6331225596371,125.26355381527796,good
..\face-id-project\images_dataset\ST032\face_033.jpg,ST032,1,260,0.8281989693641663,150.3795603142914,124.99415566268428,good
..\face-id-project\images_dataset\ST032\face_034.jpg,ST032,1,262,0.839580774307251,116.34396463654576,124.94653377032857,bad
..\face-id-project\images_dataset\ST032\face_035.jpg,ST032,1,262,0.8298741579055786,148.02829893475857,125.285986670214,good
..\face-id-project\images_dataset\ST032\face_036.jpg,ST032,1,259,0.8314939141273499,162.17054188967606,125.15551151455406,good
..\face-id-project\images_dataset\ST032\face_037.jpg,ST032,1,260,0.8124505281448364,156.93179639629417,126.22448172394981,good
..\face-id-project\images_dataset\ST032\face_038.jpg,ST032,1,257,0.7817696332931519,119.59911251914693,127.28181429361263,bad
..\face-id-project\images_dataset\ST032\face_039.jpg,ST032,1,259,0.7752611637115479,140.15096111655384,128.56357199788835,good
..\face-id-project\images_dataset\ST032\face_040.jpg,ST032,1,253,0.8019887208938599,142.68143831640583,128.1571712921643,good
..\face-id-project\images_dataset\ST032\face_041.jpg,ST032,1,253,0.7963894605636597,115.81910016678935,128.3962025585448,bad
..\face-id-project\images_dataset\ST032\face_042.jpg,ST032,1,252,0.7706631422042847,69.44437841761638,128.52030212203084,bad
..\face-id-project\images_dataset\ST032\face_043.jpg,ST032,1,251,0.7668429613113403,117.63072356767893,129.12450556198147,bad
..\face-id-project\images_dataset\ST032\face_044.jpg,ST032,1,258,0.7750698328018188,127.86288090436543,129.98324615029097,bad
..\face-id-project\images_dataset\ST032\face_045.jpg,ST032,1,259,0.823460578918457,176.66943449240006,131.13389736340557,good
..\face-id-project\images_dataset\ST032\face_046.jpg,ST032,1,257,0.8358887434005737,177.43100075372,131.01084291843046,good
..\face-id-project\images_dataset\ST032\face_047.jpg,ST032,1,254,0.8384251594543457,190.18645334563337,130.92131784631894,good
..\face-id-project\images_dataset\ST032\face_048.jpg,ST032,1,253,0.8379104137420654,184.4114348422417,132.2526064444223,bad
..\face-id-project\images_dataset\ST032\face_049.jpg,ST032,1,251,0.8181202411651611,208.66093412974178,134.07010892801065,bad
..\face-id-project\images_dataset\ST032\face_050.jpg,ST032,1,250,0.8014163970947266,202.85478159122874,135.1815188405797,bad
..\face-id-project\images_dataset\ST032\face_051.jpg,ST032,1,252,0.7891458868980408,198.12699199571335,136.01104343546203,bad
..\face-id-project\images_dataset\ST032\face_052.jpg,ST032,1,251,0.7790732383728027,207.85578177218483,136.5938630619263,bad
..\face-id-project\images_dataset\ST032\face_053.jpg,ST032,1,250,0.7706813812255859,213.49348214390733,137.6777671641791,bad
..\face-id-project\images_dataset\ST032\face_054.jpg,ST032,1,250,0.7752466201782227,215.7373013486835,137.77733731343284,bad
..\face-id-project\images_dataset\ST032\face_055.jpg,ST032,1,249,0.7744818925857544,191.75429890334448,137.90223937037172,bad
..\face-id-project\images_dataset\ST032\face_056.jpg,ST032,1,247,0.8043928742408752,200.41417476624335,138.6159871567887,bad
..\face-id-project\images_dataset\ST032\face_057.jpg,ST032,1,268,0.7933410406112671,155.43611839102988,128.14573466003316,good
..\face-id-project\images_dataset\ST032\face_058.jpg,ST032,1,270,0.8357429504394531,141.0435937334205,126.72549665568533,good
..\face-id-project\images_dataset\ST032\face_059.jpg,ST032,1,274,0.8363274931907654,125.3318046358776,127.05788672469652,bad
..\face-id-project\images_dataset\ST032\face_060.jpg,ST032,1,276,0.8304402828216553,138.04327791910166,126.70202719153244,good
..\face-id-project\images_dataset\ST032\face_061.jpg,ST032,1,280,0.8081808090209961,122.06485722758865,126.75455459228546,bad
..\face-id-project\images_dataset\ST032\face_062.jpg,ST032,1,286,0.7676141262054443,126.0088325756854,127.02294694833962,bad
..\face-id-project\images_dataset\ST032\face_063.jpg,ST032,1,287,0.7710579633712769,122.43609653192485,126.97928917421908,bad
..\face-id-project\images_dataset\ST032\face_064.jpg,ST032,1,288,0.8032768964767456,117.97858423080758,129.04973757179638,bad
..\face-id-project\images_dataset\ST032\face_065.jpg,ST032,1,288,0.818880558013916,117.9966301049544,129.837413737464,bad
..\face-id-project\images_dataset\ST032\face_066.jpg,ST032,1,288,0.8243893384933472,105.42949134306744,130.11672877145438,bad
..\face-id-project\images_dataset\ST032\face_067.jpg,ST032,1,291,0.8179331421852112,119.33778966204409,128.26578694158076,bad
..\face-id-project\images_dataset\ST032\face_068.jpg,ST032,1,295,0.8045361638069153,126.77702051805126,127.5786207515021,bad
..\face-id-project\images_dataset\ST032\face_069.jpg,ST032,1,294,0.8004618883132935,124.77685192125566,128.24331126552497,bad
..\face-id-project\images_dataset\ST032\face_070.jpg,ST032,1,297,0.7750243544578552,128.64239885404237,127.41744012731667,bad
..\face-id-project\images_dataset\ST033\face_001.jpg,ST033,1,162,0.7899121642112732,318.7817235584485,124.88295201419564,good
..\face-id-project\images_dataset\ST033\face_002.jpg,ST033,1,164,0.7960423231124878,305.65322417160417,123.7693503292499,good
..\face-id-project\images_dataset\ST033\face_003.jpg,ST033,1,165,0.8048419952392578,298.77564621728425,123.94031304031304,good
..\face-id-project\images_dataset\ST033\face_004.jpg,ST033,1,163,0.7862745523452759,322.44114704695414,125.67343439067558,good
..\face-id-project\images_dataset\ST033\face_005.jpg,ST033,1,165,0.8241310119628906,72.06545292617736,125.96980519480519,bad
..\face-id-project\images_dataset\ST033\face_006.jpg,ST033,1,163,0.7875323295593262,145.8005031495176,125.05233523159738,good
..\face-id-project\images_dataset\ST033\face_007.jpg,ST033,1,156,0.7500666379928589,155.33620549442776,129.27042894799905,good
..\face-id-project\images_dataset\ST033\face_008.jpg,ST033,1,137,0.7109767198562622,128.72078323293522,130.81662493976046,bad
..\face-id-project\images_dataset\ST033\face_009.jpg,ST033,1,139,0.665230929851532,303.02582055449705,130.306895077997,bad
..\face-id-project\images_dataset\ST033\face_010.jpg,ST033,1,138,0.6729855537414551,241.31271657083596,132.7436231884058,bad
..\face-id-project\images_dataset\ST033\face_011.jpg,ST033,1,149,0.7028985619544983,193.0502181118959,128.39290664047581,bad
..\face-id-project\images_dataset\ST033\face_012.jpg,ST033,1,156,0.6929224133491516,180.67936892846922,125.98817044469219,bad
..\face-id-project\images_dataset\ST033\face_013.jpg,ST033,1,155,0.7202751636505127,152.7882807593406,127.22242555831265,bad
..\face-id-project\images_dataset\ST033\face_014.jpg,ST033,1,154,0.7227270603179932,290.2248975682107,127.26702181313831,bad
..\face-id-project\images_dataset\ST033\face_015.jpg,ST033,1,152,0.7445048093795776,179.60674472781264,125.19676745951416,bad
..\face-id-project\images_dataset\ST033\face_016.jpg,ST033,1,152,0.6998330354690552,234.7676525392606,125.17710187304009,bad
..\face-id-project\images_dataset\ST033\face_017.jpg,ST033,1,149,0.7015157341957092,255.7615182697491,127.97046539050704,bad
..\face-id-project\images_dataset\ST033\face_018.jpg,ST033,1,154,0.7358794212341309,167.14492728872128,123.85136394705772,bad
..\face-id-project\images_dataset\ST033\face_019.jpg,ST033,1,152,0.7412540912628174,124.06640473487583,134.08741073790003,bad
..\face-id-project\images_dataset\ST033\face_020.jpg,ST033,1,152,0.7510493397712708,304.0261361023415,133.2198523863422,bad
..\face-id-project\images_dataset\ST033\face_021.jpg,ST033,1,151,0.7188387513160706,299.4933914193618,131.76745641061964,bad
..\face-id-project\images_dataset\ST033\face_022.jpg,ST033,1,152,0.737722635269165,297.7643390047514,131.29094344904814,bad
..\face-id-project\images_dataset\ST033\face_023.jpg,ST033,1,157,0.725377082824707,249.86732011235577,126.80897108431138,bad
..\face-id-project\images_dataset\ST033\face_024.jpg,ST033,1,151,0.692715048789978,183.49572309035216,121.38589819246825,bad
..\face-id-project\images_dataset\ST033\face_025.jpg,ST033,1,147,0.7021950483322144,312.3279931253022,113.07951844183728,bad
..\face-id-project\images_dataset\ST033\face_026.jpg,ST033,1,153,0.7323668003082275,325.6157028768976,109.78249139738969,bad
..\face-id-project\images_dataset\ST033\face_027.jpg,ST033,1,148,0.7090070843696594,262.7986440421841,116.08309684684684,bad
..\face-id-project\images_dataset\ST033\face_028.jpg,ST033,1,149,0.7221636176109314,306.55449821122954,116.69108405562488,bad
..\face-id-project\images_dataset\ST033\face_029.jpg,ST033,1,149,0.7247829437255859,327.06724570714573,115.47278867664774,bad
..\face-id-project\images_dataset\ST033\face_030.jpg,ST033,1,148,0.7297648787498474,154.89441168950964,118.38980606221986,bad
..\face-id-project\images_dataset\ST033\face_031.jpg,ST033,1,147,0.7089218497276306,262.52723573321924,118.62133699633699,bad
..\face-id-project\images_dataset\ST033\face_032.jpg,ST033,1,142,0.6858216524124146,140.64791081142056,121.59717356593026,bad
..\face-id-project\images_dataset\ST033\face_033.jpg,ST033,1,138,0.7277295589447021,318.64460956251725,125.88402042502065,bad
..\face-id-project\images_dataset\ST033\face_034.jpg,ST033,1,141,0.7179375290870667,352.78937714786474,123.77248618919879,bad
..\face-id-project\images_dataset\ST033\face_035.jpg,ST033,1,143,0.752418041229248,99.45407265189792,121.85409310161785,bad
..\face-id-project\images_dataset\ST033\face_036.jpg,ST033,1,147,0.7398775815963745,112.44130564207141,122.47777892883042,bad
..\face-id-project\images_dataset\ST033\face_037.jpg,ST033,1,130,0.7020134925842285,234.6529954216258,128.06045106725736,bad
..\face-id-project\images_dataset\ST033\face_038.jpg,ST033,1,134,0.7436797618865967,336.68804428100105,129.63986943588932,bad
..\face-id-project\images_dataset\ST033\face_039.jpg,ST033,1,129,0.740911602973938,206.22160733953123,130.6160096173776,bad
..\face-id-project\images_dataset\ST033\face_040.jpg,ST033,1,145,0.7484243512153625,133.63132668270384,131.70599168500857,bad
..\face-id-project\images_dataset\ST033\face_041.jpg,ST033,1,141,0.7348913550376892,328.78419105350304,137.59285376561974,bad
..\face-id-project\images_dataset\ST033\face_042.jpg,ST033,1,138,0.773479700088501,341.8892927865759,137.38335952505676,bad
..\face-id-project\images_dataset\ST033\face_043.jpg,ST033,1,139,0.7361505627632141,296.5374457893483,132.70157827226592,bad
..\face-id-project\images_dataset\ST033\face_044.jpg,ST033,1,147,0.6935807466506958,308.5006362389585,124.6133912824389,bad
..\face-id-project\images_dataset\ST033\face_045.jpg,ST033,1,144,0.7475094795227051,314.8259987201627,118.3109732072498,good
..\face-id-project\images_dataset\ST033\face_046.jpg,ST033,1,145,0.7425294518470764,329.03515411872814,114.74711433756806,bad
..\face-id-project\images_dataset\ST033\face_047.jpg,ST033,1,146,0.7380659580230713,289.18543962833405,116.34823925984365,bad
..\face-id-project\images_dataset\ST033\face_048.jpg,ST033,1,147,0.7217198610305786,345.80682037268116,117.05646839932554,bad
..\face-id-project\images_dataset\ST033\face_049.jpg,ST033,1,145,0.7516721487045288,339.5141636013096,120.66878306878307,good
..\face-id-project\images_dataset\ST033\face_050.jpg,ST033,1,131,0.7173241376876831,112.03834819118033,129.0375684425083,bad
..\face-id-project\images_dataset\ST033\face_051.jpg,ST033,1,126,0.7190825939178467,277.97795294678485,127.476416829358,bad
..\face-id-project\images_dataset\ST033\face_052.jpg,ST033,1,132,0.7381699085235596,259.2749319492766,129.79044309070082,bad
..\face-id-project\images_dataset\ST033\face_053.jpg,ST033,1,138,0.7950732707977295,112.32005757195206,131.1575526669655,bad
..\face-id-project\images_dataset\ST033\face_054.jpg,ST033,1,142,0.7339665293693542,106.28714889902797,123.26117370892018,bad
..\face-id-project\images_dataset\ST033\face_055.jpg,ST033,1,141,0.7222400903701782,217.02831007663843,122.31947795569204,bad
..\face-id-project\images_dataset\ST033\face_056.jpg,ST033,1,141,0.7218161225318909,168.17513182930622,122.227048857368,bad
..\face-id-project\images_dataset\ST033\face_057.jpg,ST033,1,144,0.6672070026397705,147.07581746398338,123.01222511574075,bad
..\face-id-project\images_dataset\ST033\face_058.jpg,ST033,1,144,0.7568343877792358,212.92275624085522,126.05350597993827,good
..\face-id-project\images_dataset\ST033\face_059.jpg,ST033,1,141,0.748953104019165,377.4368848859274,137.60733795461528,bad
..\face-id-project\images_dataset\ST033\face_060.jpg,ST033,1,139,0.7814288139343262,389.826711973232,134.88674955988967,bad
..\face-id-project\images_dataset\ST033\face_061.jpg,ST033,1,143,0.7395384907722473,361.062647603009,127.71454988214765,bad
..\face-id-project\images_dataset\ST033\face_062.jpg,ST033,1,140,0.6935639381408691,319.7726352874668,124.89829573934837,bad
..\face-id-project\images_dataset\ST033\face_063.jpg,ST033,1,144,0.7210062742233276,293.55684271342614,118.28420659996489,bad
..\face-id-project\images_dataset\ST033\face_064.jpg,ST033,1,145,0.6952214241027832,317.62480280021975,112.77053601911915,bad
..\face-id-project\images_dataset\ST033\face_065.jpg,ST033,1,146,0.6691106557846069,334.505061705611,117.20674784373415,bad
..\face-id-project\images_dataset\ST033\face_066.jpg,ST033,1,143,0.6759624481201172,273.36250377705585,120.5148168071245,bad
..\face-id-project\images_dataset\ST033\face_067.jpg,ST033,1,146,0.6793458461761475,271.1897156527585,119.88695170886952,bad
..\face-id-project\images_dataset\ST033\face_068.jpg,ST033,1,144,0.7146777510643005,299.58189979195157,120.96409099454785,bad
..\face-id-project\images_dataset\ST033\face_069.jpg,ST033,1,143,0.70015949010849,315.8606443075314,122.01837023080546,bad
..\face-id-project\images_dataset\ST033\face_070.jpg,ST033,1,144,0.6845041513442993,316.96175212533785,120.95276590693257,bad
..\face-id-project\images_dataset\ST036\face_001.jpg,ST036,1,153,0.6994114518165588,385.78817505937457,111.91214241140342,bad
..\face-id-project\images_dataset\ST036\face_002.jpg,ST036,1,154,0.7044007778167725,346.1688859798884,112.63203463203463,bad
..\face-id-project\images_dataset\ST036\face_003.jpg,ST036,1,154,0.7104384899139404,324.798099522326,112.44371167027417,bad
..\face-id-project\images_dataset\ST036\face_004.jpg,ST036,1,155,0.6970080137252808,395.2867667366064,110.48129468915452,bad
..\face-id-project\images_dataset\ST036\face_005.jpg,ST036,1,154,0.7142959833145142,329.5066585891381,110.17124458874459,bad
..\face-id-project\images_dataset\ST036\face_006.jpg,ST036,1,157,0.7272486090660095,293.1145269965688,109.93321288584028,bad
..\face-id-project\images_dataset\ST036\face_007.jpg,ST036,1,159,0.710331916809082,358.9569983129842,112.69504120223343,bad
..\face-id-project\images_dataset\ST036\face_008.jpg,ST036,1,147,0.6662989854812622,246.83434547636685,129.64504754781493,bad
..\face-id-project\images_dataset\ST036\face_009.jpg,ST036,1,149,0.6458083987236023,264.0432417522754,125.99362826053856,bad
..\face-id-project\images_dataset\ST036\face_010.jpg,ST036,1,151,0.7035173177719116,178.09657909452451,121.75332540895455,bad
..\face-id-project\images_dataset\ST036\face_011.jpg,ST036,1,161,0.754786491394043,140.80672781729896,111.55700450384151,good
..\face-id-project\images_dataset\ST036\face_012.jpg,ST036,1,159,0.7595967054367065,133.12854075900654,114.24160436691587,bad
..\face-id-project\images_dataset\ST036\face_013.jpg,ST036,1,152,0.6478083729743958,276.64439233919944,124.12634952766531,bad
..\face-id-project\images_dataset\ST036\face_014.jpg,ST036,1,151,0.660475492477417,293.36857572223744,123.96061583743703,bad
..\face-id-project\images_dataset\ST036\face_015.jpg,ST036,1,151,0.6205893158912659,123.06592977391342,120.20961368653421,bad
..\face-id-project\images_dataset\ST036\face_016.jpg,ST036,1,159,0.737201452255249,208.10401568815493,115.90080862533692,bad
..\face-id-project\images_dataset\ST036\face_017.jpg,ST036,1,160,0.7013780474662781,417.2674809346487,112.82189039408867,bad
..\face-id-project\images_dataset\ST036\face_018.jpg,ST036,1,160,0.7104582786560059,425.2779190225436,114.71437807881773,bad
..\face-id-project\images_dataset\ST036\face_019.jpg,ST036,1,159,0.7267350554466248,309.763357184249,120.81953878406709,bad
..\face-id-project\images_dataset\ST036\face_020.jpg,ST036,1,159,0.7196068167686462,393.16745640512806,129.119357092942,bad
..\face-id-project\images_dataset\ST036\face_021.jpg,ST036,1,165,0.6850199103355408,336.9801606141934,128.63666719003507,bad
..\face-id-project\images_dataset\ST036\face_022.jpg,ST036,1,160,0.7360557317733765,233.69164419771957,111.2968337458746,bad
..\face-id-project\images_dataset\ST036\face_023.jpg,ST036,1,159,0.7127549648284912,401.4973803253336,104.79342434933783,bad
..\face-id-project\images_dataset\ST036\face_024.jpg,ST036,1,170,0.6632868051528931,263.0218093237687,94.69422442244225,bad
..\face-id-project\images_dataset\ST036\face_025.jpg,ST036,1,178,0.7157976031303406,306.86729906380936,105.07327220691117,bad
..\face-id-project\images_dataset\ST036\face_026.jpg,ST036,1,176,0.810486912727356,296.3473477290368,126.05855786370492,good
..\face-id-project\images_dataset\ST036\face_027.jpg,ST036,1,168,0.7767913937568665,381.93458141358525,121.50825622508087,good
..\face-id-project\images_dataset\ST036\face_028.jpg,ST036,1,167,0.7546373605728149,435.45370232121263,117.1751662551674,good
..\face-id-project\images_dataset\ST036\face_029.jpg,ST036,1,160,0.777358889579773,149.5399602143595,119.92483901515152,good
..\face-id-project\images_dataset\ST036\face_030.jpg,ST036,1,160,0.7204156517982483,193.66393732638892,122.70413690476191,bad
..\face-id-project\images_dataset\ST036\face_031.jpg,ST036,1,157,0.6753640174865723,286.5386404512202,131.53421605848578,bad
..\face-id-project\images_dataset\ST036\face_032.jpg,ST036,1,157,0.7040565609931946,237.44999140218977,130.3823830977163,bad
..\face-id-project\images_dataset\ST036\face_033.jpg,ST036,1,163,0.7692420482635498,207.15334036924295,115.32836828839112,good
..\face-id-project\images_dataset\ST036\face_034.jpg,ST036,1,168,0.7809344530105591,307.82402418946367,117.58398552322163,good
..\face-id-project\images_dataset\ST036\face_035.jpg,ST036,1,153,0.6188825964927673,75.70070251410816,122.84002489884843,bad
..\face-id-project\images_dataset\ST036\face_036.jpg,ST036,1,139,0.6210882067680359,330.03042356081335,124.02482789887493,bad
..\face-id-project\images_dataset\ST036\face_037.jpg,ST036,1,147,0.6252552270889282,141.17217656232933,125.97412904555762,bad
..\face-id-project\images_dataset\ST036\face_038.jpg,ST036,1,159,0.7189688086509705,161.35343163667005,121.80614549468801,bad
..\face-id-project\images_dataset\ST036\face_039.jpg,ST036,1,159,0.6851604580879211,350.89005054552916,122.03662345441322,bad
..\face-id-project\images_dataset\ST036\face_040.jpg,ST036,1,158,0.7560235857963562,214.95855225617242,135.57624113475177,bad
..\face-id-project\images_dataset\ST036\face_041.jpg,ST036,1,152,0.7195470929145813,275.8556770561598,141.6286078098472,bad
..\face-id-project\images_dataset\ST036\face_042.jpg,ST036,1,155,0.7169729471206665,347.0798982059653,134.29562119445524,bad
..\face-id-project\images_dataset\ST036\face_043.jpg,ST036,1,161,0.7324771881103516,277.73564723197404,105.14374741200828,bad
..\face-id-project\images_dataset\ST036\face_044.jpg,ST036,1,161,0.7183764576911926,434.72134020156204,109.18047598946713,bad
..\face-id-project\images_dataset\ST036\face_045.jpg,ST036,1,163,0.71751868724823,241.98194122434435,99.97291588659428,bad
..\face-id-project\images_dataset\ST036\face_046.jpg,ST036,1,178,0.6655036211013794,330.8104808852771,97.99910003272608,bad
..\face-id-project\images_dataset\ST036\face_047.jpg,ST036,1,181,0.721277117729187,346.38445707422295,103.0026045777427,bad
..\face-id-project\images_dataset\ST036\face_048.jpg,ST036,1,174,0.8056890964508057,310.70995462101786,125.47233924515872,good
..\face-id-project\images_dataset\ST036\face_049.jpg,ST036,1,171,0.787909984588623,371.57063780251826,122.4203160230325,good
..\face-id-project\images_dataset\ST036\face_050.jpg,ST036,1,164,0.696521520614624,99.89736548465063,136.47847919655666,bad
..\face-id-project\images_dataset\ST036\face_051.jpg,ST036,1,154,0.6829148530960083,210.69408179936426,139.0128112158569,bad
..\face-id-project\images_dataset\ST036\face_052.jpg,ST036,1,153,0.6541223526000977,143.40863331648612,131.56025224160015,bad
..\face-id-project\images_dataset\ST036\face_053.jpg,ST036,1,163,0.7207512855529785,342.38396296982967,112.75566905416704,bad
..\face-id-project\images_dataset\ST036\face_054.jpg,ST036,1,162,0.7507531642913818,209.605193476193,115.38097652134152,good
..\face-id-project\images_dataset\ST036\face_055.jpg,ST036,1,146,0.6306855082511902,168.978632008576,122.50947195878703,bad
..\face-id-project\images_dataset\ST036\face_056.jpg,ST036,1,142,0.6450936794281006,110.28661719963891,124.40679299162673,bad
..\face-id-project\images_dataset\ST036\face_057.jpg,ST036,1,165,0.7022163271903992,228.42738804658003,118.59784648515613,bad
..\face-id-project\images_dataset\ST036\face_058.jpg,ST036,1,164,0.7180830240249634,312.1366219216012,118.80195566881042,bad
..\face-id-project\images_dataset\ST036\face_059.jpg,ST036,1,150,0.6966895461082458,339.9137212607238,143.78064516129032,bad
..\face-id-project\images_dataset\ST036\face_060.jpg,ST036,1,158,0.6995266675949097,286.8783261870319,135.97906019865295,bad
..\face-id-project\images_dataset\ST036\face_061.jpg,ST036,1,156,0.7267816662788391,278.2610794874337,108.28756476683938,bad
..\face-id-project\images_dataset\ST036\face_062.jpg,ST036,1,161,0.703278124332428,264.0263956383176,104.5948118377786,bad
..\face-id-project\images_dataset\ST036\face_063.jpg,ST036,1,177,0.664138913154602,340.40225332744296,93.40384066655253,bad
..\face-id-project\images_dataset\ST036\face_064.jpg,ST036,1,179,0.7651799917221069,168.43056596326352,108.39146775012696,good
..\face-id-project\images_dataset\ST036\face_065.jpg,ST036,1,169,0.7710037231445312,391.59576828798794,124.81473790016689,good
..\face-id-project\images_dataset\ST036\face_066.jpg,ST036,1,169,0.7725899815559387,345.3742321891935,122.10761716915563,good
..\face-id-project\images_dataset\ST036\face_067.jpg,ST036,1,168,0.7635100483894348,320.1455794449821,120.78635649106664,good
..\face-id-project\images_dataset\ST036\face_068.jpg,ST036,1,164,0.7532613277435303,341.5013678435258,115.91698759092854,good
..\face-id-project\images_dataset\ST036\face_069.jpg,ST036,1,161,0.7307780981063843,338.5651906790868,114.11847474321092,bad
..\face-id-project\images_dataset\ST036\face_070.jpg,ST036,1,163,0.7236928343772888,344.56435625878345,115.06167888672752,bad
..\face-id-project\images_dataset\ST037\face_001.jpg,ST037,1,193,0.8361818194389343,48.08055048547797,69.64747274395509,bad
..\face-id-project\images_dataset\ST037\face_002.jpg,ST037,1,192,0.851530909538269,47.60553187628587,69.56224907769098,bad
..\face-id-project\images_dataset\ST037\face_003.jpg,ST037,1,191,0.8589997291564941,51.87113787948417,68.68862596363937,bad
..\face-id-project\images_dataset\ST037\face_004.jpg,ST037,1,192,0.8579041957855225,48.10900466599398,68.98054334852431,bad
..\face-id-project\images_dataset\ST037\face_005.jpg,ST037,1,193,0.8572173118591309,49.49541048798819,69.41392751575225,bad
..\face-id-project\images_dataset\ST037\face_006.jpg,ST037,1,193,0.855042576789856,46.78579949561038,69.50432458896006,bad
..\face-id-project\images_dataset\ST037\face_007.jpg,ST037,1,192,0.8676354885101318,48.372480660263044,68.66219753689236,bad
..\face-id-project\images_dataset\ST037\face_008.jpg,ST037,1,195,0.860551118850708,51.893427987977226,69.58833896508315,bad
..\face-id-project\images_dataset\ST037\face_009.jpg,ST037,1,192,0.86501145362854,50.5348740282158,69.01815456814236,bad
..\face-id-project\images_dataset\ST037\face_010.jpg,ST037,1,194,0.8693678975105286,50.05177670970087,69.03532030967949,bad
..\face-id-project\images_dataset\ST037\face_011.jpg,ST037,1,192,0.8608807325363159,48.919574160833854,69.03691093817552,bad
